Simulation level:metapop
Simulation finished in 121.94 s
Outputs stored in outputs/counts.csv
         250768863 function calls (217796981 primitive calls) in 123.470 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:6(<module>)
      126    0.000    0.000    0.000    0.000 colors.py:623(__init__)
       12    0.000    0.000    0.000    0.000 add.py:75(flatten)
       34    0.000    0.000    0.000    0.000 compiler.py:605(write_commons)
     1024    0.000    0.000    0.000    0.000 enums.py:213(<genexpr>)
        1    0.000    0.000    0.000    0.000 glyphs.py:1131(Text)
      486    0.000    0.000    0.000    0.000 fromnumeric.py:74(<dictcomp>)
      232    0.000    0.000    0.000    0.000 numbers.py:1956(__new__)
       31    0.000    0.000    0.000    0.000 decorators.py:94(error)
      408    0.000    0.000    0.000    0.000 csvs.py:133(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.000    0.000 boykovkolmogorov.py:13(<module>)
        1    0.000    0.000    0.000    0.000 algebraicconnectivity.py:92(_CholeskySolver)
       10    0.000    0.000    0.000    0.000 utils.py:147(deprecate)
       59    0.000    0.000    0.000    0.000 typing.py:212(_remove_dups_flatten)
       35    0.000    0.000    0.000    0.000 numbers.py:597(__float__)
        1    0.000    0.000    0.000    0.000 gmap.py:210(GMapFigureOptions)
     1472    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1325(<genexpr>)
      322    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 winterm.py:2(<module>)
        1    0.000    0.000    0.000    0.000 gammazeta.py:14(<module>)
        1    0.000    0.000    0.000    0.000 capacityscaling.py:4(<module>)
      334    0.000    0.000    0.000    0.000 libmpf.py:330(from_int)
        1    0.000    0.000    0.000    0.000 astar.py:12(<module>)
       20    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
       34    0.000    0.000    0.000    0.000 deprecation.py:207(finalize)
        1    0.000    0.000    0.000    0.000 glyphs.py:943(Quadratic)
        1    0.000    0.000    0.000    0.000 base.py:134(DialectKWArgs)
      150    0.000    0.000    0.000    0.000 typing.py:165(_collect_type_vars)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-7>:1(_random_state)
        1    0.000    0.000    0.000    0.000 reflection.py:59(Inspector)
        1    0.000    0.000    0.000    0.000 combsimp.py:1(<module>)
       11    0.000    0.000    0.000    0.000 parser.py:696(parse_subscript)
        1    0.000    0.000    0.000    0.000 networksimplex.py:4(<module>)
       26    0.000    0.000    0.000    0.000 events.py:122(__new__)
        1    0.000    0.000    0.000    0.000 integerring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 relativedelta.py:2(<module>)
        1    0.000    0.000    0.000    0.000 eigenvector.py:13(<module>)
       10    0.000    0.000    0.000    0.000 rcsetup.py:342(validate_color_for_prop_cycle)
        1    0.000    0.000    0.000    0.000 markers.py:92(Marker)
       41    0.000    0.000    0.000    0.000 decorators.py:121(priority_decorator)
        1    0.000    0.000    0.000    0.000 closeness.py:15(<module>)
        1    0.000    0.000    0.000    0.000 glyphs.py:1014(Rect)
        1    0.000    0.000    0.000    0.000 selectable.py:768(Join)
        1    0.000    0.000    0.000    0.000 align.py:2(<module>)
       55    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
     19/4    0.000    0.000    0.000    0.000 pyparsing.py:3319(streamline)
       61    0.000    0.000    0.000    0.000 mul.py:759(as_coeff_Mul)
        1    0.000    0.000    0.000    0.000 series_class.py:4(<module>)
        1    0.000    0.000    0.000    0.000 groups.py:8(<module>)
       27    0.000    0.000    0.000    0.000 enum.py:474(_find_new_)
        6    0.000    0.000    0.000    0.000 enum.py:872(_decompose)
        1    0.000    0.000    0.000    0.000 __init__.py:3000(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 distance_measures.py:13(<module>)
      108    0.000    0.000    0.000    0.000 __init__.py:269(_get_opstr)
        1    0.000    0.000    0.000    0.000 singularity_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spectral_graph_forge.py:6(<module>)
        1    0.000    0.000    0.000    0.000 pool.py:97(Pool)
      571    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        1    0.000    0.000    0.000    0.000 containers.py:7(<module>)
        1    0.000    0.000    0.000    0.000 entity.py:21(<module>)
        1    0.000    0.000    0.000    0.000 jit.py:34(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       31    0.000    0.000    0.000    0.000 scanner.py:481(fetch_block_entry)
      154    0.000    0.000    0.000    0.000 decorator.py:149(public)
        1    0.000    0.000    0.000    0.000 categorical.py:237(Categorical)
        1    0.000    0.000    0.000    0.000 __init__.py:367(_macosx_vers)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3353(setResultsName)
       14    0.000    0.000    0.000    0.000 numbers.py:1165(__mul__)
        1    0.000    0.000    0.000    0.000 scales.py:9(<module>)
        1    0.000    0.000    0.000    0.000 doctest.py:1120(DocTestRunner)
       10    0.000    0.000    0.000    0.000 mul.py:1282(_eval_is_negative)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 glyphs.py:982(Ray)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:359(_get_scalar_type_map)
        2    0.000    0.000    0.000    0.000 emulsion_model.py:848(check_state_machines)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-53>:1(_random_state)
        1    0.000    0.000    0.000    0.000 internet_as_graphs.py:6(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-419>:1(_open_file)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-443>:1(_not_implemented_for)
        1    0.000    0.000    0.000    0.000 accessor.py:6(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:114(_make_name)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:370(<dictcomp>)
        1    0.000    0.000    0.000    0.000 showing.py:9(<module>)
       53    0.000    0.000    0.000    0.000 _internal.py:819(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.000    0.000 platform.py:603(mac_ver)
      256    0.000    0.000    0.000    0.000 {built-in method unicodedata.lookup}
        1    0.000    0.000    0.000    0.000 lgc.py:11(<module>)
      507    0.000    0.000    0.000    0.000 _decorators.py:316(__init__)
        1    0.000    0.000    0.000    0.000 textures.py:9(<module>)
      763    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.000    0.000 sets.py:809(__new__)
        1    0.000    0.000    0.000    0.000 numpy_.py:1(<module>)
      306    0.000    0.000    0.000    0.000 {method 'add' of 'pandas._libs.internals.BlockPlacement' objects}
        1    0.000    0.000    0.000    0.000 glyphs.py:552(ImageRGBA)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 platform.py:581(_mac_ver_xml)
        1    0.000    0.000    0.000    0.000 conventions.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trees.py:9(<module>)
        1    0.000    0.000    0.000    0.000 plots.py:64(Plot)
       95    0.000    0.000    0.000    0.000 idtracking.py:209(visit_Name)
        1    0.000    0.000    0.000    0.000 random_clustered.py:11(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:3(<module>)
      614    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
       55    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        1    0.000    0.000    0.000    0.000 sql.py:4(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:5(<module>)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
      9/3    0.000    0.000    0.000    0.000 pyparsing.py:4211(streamline)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
       26    0.000    0.000    0.000    0.000 _decorators.py:163(_deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.000    0.000 serialization.py:16(<module>)
        1    0.000    0.000    0.000    0.000 kcomponents.py:4(<module>)
        1    0.000    0.000    0.000    0.000 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 compiler.py:9(<module>)
        1    0.000    0.000    0.000    0.000 matching.py:49(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:1896(_define_aliases)
       31    0.000    0.000    0.000    0.000 cm.py:35(revcmap)
      618    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
        1    0.000    0.000    0.000    0.000 glyphs.py:904(Quad)
        1    0.000    0.000    0.000    0.000 elements.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:153(__next__)
       87    0.000    0.000    0.000    0.000 {built-in method fastcache._lrucache.clru_cache}
        1    0.000    0.000    0.000    0.000 second_order.py:32(<module>)
       51    0.000    0.000    0.000    0.000 common.py:155(is_s3_url)
       27    0.000    0.000    0.000    0.000 pyparsing.py:5066(__init__)
       14    0.000    0.000    0.000    0.000 container.py:205(_sphinx_type)
      151    0.000    0.000    0.000    0.000 datetime.py:83(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:86(<module>)
        1    0.000    0.000    0.000    0.000 selectable.py:1884(SelectBase)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1877(__mul__)
        2    0.000    0.000    0.000    0.000 _decorators.py:10(deprecate)
       38    0.000    0.000    0.000    0.000 decorators.py:44(_validator)
        1    0.000    0.000    0.000    0.000 glyphs.py:369(HBar)
       52    0.000    0.000    0.000    0.000 std.py:153(__format__)
        1    0.000    0.000    0.000    0.000 ctx_iv.py:1(<module>)
        4    0.000    0.000    0.000    0.000 dataspec.py:261(__init__)
      192    0.000    0.000    0.000    0.000 __init__.py:323(_get_op_name)
       49    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        8    0.000    0.000    0.000    0.000 str.py:571(_print_Float)
        1    0.000    0.000    0.000    0.000 hyperbolic.py:484(coth)
        3    0.000    0.000    0.000    0.000 util.py:9(<module>)
        1    0.000    0.000    0.000    0.000 order.py:12(Order)
        1    0.000    0.000    0.000    0.000 isoparser.py:9(<module>)
        1    0.000    0.000    0.000    0.000 semiconnected.py:10(<module>)
        1    0.000    0.000    0.000    0.000 stochastic.py:10(<module>)
       10    0.000    0.000    0.000    0.000 pyparsing.py:4747(parseImpl)
        1    0.000    0.000    0.000    0.000 contains.py:1(<module>)
       19    0.000    0.000    0.000    0.000 path.py:193(_update_values)
      309    0.000    0.000    0.000    0.000 enum.py:34(_is_sunder)
        6    0.000    0.000    0.000    0.000 ansitowin32.py:40(write)
        1    0.000    0.000    0.000    0.000 _optional.py:52(import_optional_dependency)
        1    0.000    0.000    0.000    0.000 glyphs.py:1062(Segment)
       10    0.000    0.000    0.000    0.000 mul.py:1086(_eval_is_algebraic)
        1    0.000    0.000    0.000    0.000 cographs.py:22(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tests.py:10(<module>)
        1    0.000    0.000    0.000    0.000 voterank_alg.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _typing.py:1(<module>)
       92    0.000    0.000    0.000    0.000 wrappers.py:199(__init__)
        1    0.000    0.000    0.000    0.000 palettes.py:1312(__dir__)
        2    0.000    0.000    0.000    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 dominance.py:11(<module>)
        6    0.000    0.000    0.000    0.000 function.py:181(nargs)
        3    0.000    0.000    0.000    0.000 _decorators.py:218(decorate)
       16    0.000    0.000    0.000    0.000 strings.py:1851(_noarg_wrapper)
        1    0.000    0.000    0.000    0.000 lines.py:208(Line2D)
        1    0.000    0.000    0.000    0.000 euler.py:16(<module>)
      346    0.000    0.000    0.000    0.000 facts.py:455(<genexpr>)
        1    0.000    0.000    0.000    0.000 residue_ntheory.py:3(<module>)
        1    0.000    0.000    0.000    0.000 leda.py:10(<module>)
        1    0.000    0.000    0.000    0.000 glyphs.py:173(Annulus)
        1    0.000    0.000    0.000    0.000 compiler.py:158(Compiled)
      309    0.000    0.000    0.000    0.000 enum.py:26(_is_dunder)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        4    0.000    0.000    0.000    0.000 generic.py:11696(_make_logical_function)
        1    0.000    0.000    0.000    0.000 annotations.py:448(Arrow)
       30    0.000    0.000    0.000    0.000 langhelpers.py:887(__init__)
     1068    0.000    0.000    0.000    0.000 {method 'issubset' of 'set' objects}
       48    0.000    0.000    0.000    0.000 __init__.py:497(cast)
       20    0.000    0.000    0.000    0.000 pyparsing.py:2813(parseImpl)
        6    0.000    0.000    0.000    0.000 ansitowin32.py:160(write)
       91    0.000    0.000    0.000    0.000 _parser.py:1009(_find_hms_idx)
        1    0.000    0.000    0.000    0.000 missing.py:23(<module>)
      116    0.000    0.000    0.000    0.000 accessor.py:77(_create_delegator_property)
        9    0.000    0.000    0.000    0.000 base.py:1055(_add_comparison_ops)
       60    0.000    0.000    0.000    0.000 logic.py:314(flatten)
        1    0.000    0.000    0.000    0.000 sqltypes.py:1833(JSON)
       57    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        1    0.000    0.000    0.000    0.000 power.py:102(Pow)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-43>:1(_random_state)
       69    0.000    0.000    0.000    0.000 __init__.py:87(<genexpr>)
        1    0.000    0.000    0.000    0.000 schema.py:4035(ThreadLocalMetaData)
        1    0.000    0.000    0.000    0.000 __init__.py:625(get_configdir)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2270(__or__)
        1    0.000    0.000    0.000    0.000 schema.py:80(SchemaItem)
    82/80    0.000    0.000    0.000    0.000 pyparsing.py:372(__init__)
        1    0.000    0.000    0.000    0.000 matexpr.py:32(MatrixExpr)
