Simulation level:metapop
Simulation finished in 107.32 s
Outputs stored in outputs/counts.csv
         238129223 function calls (202679393 primitive calls) in 110.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      139    0.000    0.000    0.000    0.000 container.py:67(type_params)
       10    0.000    0.000    0.000    0.000 numeric.py:244(validate)
        1    0.000    0.000    0.000    0.000 inputs.py:220(MultiSelect)
      215    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
       58    0.000    0.000    0.000    0.000 pkgutil.py:405(get_importer)
        8    0.000    0.000    0.000    0.000 resolver.py:25(add_implicit_resolver)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
      162    0.000    0.000    0.000    0.000 fromnumeric.py:2982(_ndim_dispatcher)
       14    0.000    0.000    0.000    0.000 plistlib.py:269(handle_end_element)
        1    0.000    0.000    0.000    0.000 approximation.py:1(<module>)
        6    0.000    0.000    0.000    0.000 logic.py:340(<listcomp>)
        7    0.000    0.000    0.000    0.000 numbers.py:1278(__ne__)
        1    0.000    0.000    0.000    0.000 numbers.py:2649(Infinity)
        1    0.000    0.000    0.000    0.000 polyclasses.py:145(DMP)
        1    0.000    0.000    0.000    0.000 domainelement.py:1(<module>)
       13    0.000    0.000    0.000    0.000 compiler.py:1430(visit_Const)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
        1    0.000    0.000    0.000    0.000 kdtree.py:176(KDTree)
        1    0.000    0.000    0.000    0.000 __init__.py:792(<dictcomp>)
        1    0.000    0.000    0.000    0.000 text.py:109(Text)
        1    0.000    0.000    0.000    0.000 _print_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 Image.py:531(Image)
        1    0.000    0.000    0.000    0.000 annotations.py:849(PolyAnnotation)
        1    0.000    0.000    0.000    0.000 strategies.py:214(MockEngineStrategy)
       59    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:66(_bits_of)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2020(__invert__)
        3    0.000    0.000    0.000    0.000 numbers.py:1695(_as_mpf_val)
        1    0.000    0.000    0.000    0.000 decompogen.py:1(<module>)
      114    0.000    0.000    0.000    0.000 compiler.py:349(outdent)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        1    0.000    0.000    0.000    0.000 wiener.py:9(<module>)
        1    0.000    0.000    0.000    0.000 cluster.py:7(<module>)
        1    0.000    0.000    0.000    0.000 edmondskarp.py:4(<module>)
        2    0.000    0.000    0.000    0.000 generic.py:269(_setup_axes)
        1    0.000    0.000    0.000    0.000 textpath.py:24(TextToPath)
        1    0.000    0.000    0.000    0.000 settings.py:388(Settings)
      147    0.000    0.000    0.000    0.000 rgb.py:51(__init__)
        2    0.000    0.000    0.000    0.000 palettes.py:1220(Category20c)
        1    0.000    0.000    0.000    0.000 mappers.py:86(CategoricalMapper)
        1    0.000    0.000    0.000    0.000 transforms.py:295(Interpolator)
        1    0.000    0.000    0.000    0.000 sources.py:766(AjaxDataSource)
        1    0.000    0.000    0.000    0.000 selections.py:44(Selection)
        3    0.000    0.000    0.000    0.000 functions.py:6(<module>)
       46    0.000    0.000    0.000    0.000 warnings.py:453(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:239(_get_machar)
        4    0.000    0.000    0.000    0.000 platform.py:1254(python_implementation)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3078(view)
       18    0.000    0.000    0.000    0.000 __init__.py:1902(_warn_on_replacement)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3164(__init__)
       29    0.000    0.000    0.000    0.000 mul.py:1069(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:3118(NaN)
        2    0.000    0.000    0.000    0.000 add.py:628(_eval_is_nonnegative)
       97    0.000    0.000    0.000    0.000 typing.py:655(__eq__)
       23    0.000    0.000    0.000    0.000 utils.py:83(internalcode)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 edgedfs.py:8(<module>)
        1    0.000    0.000    0.000    0.000 dominating.py:2(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:675(_get_method_wrappers)
        1    0.000    0.000    0.000    0.000 tile.py:3(<module>)
        3    0.000    0.000    0.000    0.000 settings.py:644(secret_key_bytes)
        1    0.000    0.000    0.000    0.000 mappers.py:163(CategoricalPatternMapper)
        1    0.000    0.000    0.000    0.000 legacy.py:11(<module>)
        1    0.000    0.000    0.000    0.000 meta.py:8(<module>)
      244    0.000    0.000    0.000    0.000 multiarray.py:469(can_cast)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:441(__enter__)
        2    0.000    0.000    0.000    0.000 ctx_mp_python.py:199(__rdiv__)
        1    0.000    0.000    0.000    0.000 bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 limitseq.py:1(<module>)
        7    0.000    0.000    0.000    0.000 compiler.py:1614(write_expr2)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        1    0.000    0.000    0.000    0.000 dtypes.py:116(PandasExtensionDtype)
        1    0.000    0.000    0.000    0.000 generic.py:10707(_add_series_only_operations)
      138    0.000    0.000    0.000    0.000 pyparsing.py:2428(setWhitespaceChars)
        1    0.000    0.000    0.000    0.000 patches.py:3893(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 deprecation.py:11(<module>)
        1    0.000    0.000    0.000    0.000 tools.py:578(BoxZoomTool)
        1    0.000    0.000    0.000    0.000 std.py:526(_get_free_pos)
        1    0.000    0.000    0.000    0.000 types.py:10(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1050(_wait_for_tstate_lock)
        6    0.000    0.000    0.000    0.000 scanner.py:447(fetch_flow_mapping_end)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
       23    0.000    0.000    0.000    0.000 __init__.py:1170(append)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
       10    0.000    0.000    0.000    0.000 __init__.py:172(__init__)
      195    0.000    0.000    0.000    0.000 pyparsing.py:3392(<genexpr>)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4757(<lambda>)
        1    0.000    0.000    0.000    0.000 timeutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cse_opts.py:3(<module>)
        1    0.000    0.000    0.000    0.000 matrices.py:1816(MatrixBase)
        1    0.000    0.000    0.000    0.000 deutils.py:10(<module>)
       31    0.000    0.000    0.000    0.000 typing.py:545(<genexpr>)
        1    0.000    0.000    0.000    0.000 environment.py:264(__init__)
      108    0.000    0.000    0.000    0.000 compiler.py:808(<genexpr>)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
        1    0.000    0.000    0.000    0.000 pairs.py:2(<module>)
        1    0.000    0.000    0.000    0.000 basic.py:6(<module>)
       36    0.000    0.000    0.000    0.000 config.py:702(config_prefix)
       16    0.000    0.000    0.000    0.000 sparse.py:1747(_create_arithmetic_method)
        2    0.000    0.000    0.000    0.000 __init__.py:175(compare_versions)
        2    0.000    0.000    0.000    0.000 __init__.py:666(get_candidate_paths)
      142    0.000    0.000    0.000    0.000 rcsetup.py:52(func)
       16    0.000    0.000    0.000    0.000 wrappers.py:305(__init__)
        2    0.000    0.000    0.000    0.000 palettes.py:1204(Viridis)
        1    0.000    0.000    0.000    0.000 tickers.py:134(CompositeTicker)
        1    0.000    0.000    0.000    0.000 callbacks.py:73(CustomJS)
        1    0.000    0.000    0.000    0.000 filters.py:64(IndexFilter)
      421    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       27    0.000    0.000    0.000    0.000 enum.py:907(_power_of_two)
       36    0.000    0.000    0.000    0.000 pathlib.py:291(splitroot)
       19    0.000    0.000    0.000    0.000 pathlib.py:683(_format_parsed_parts)
        3    0.000    0.000    0.000    0.000 __init__.py:489(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 ast.py:38(literal_eval)
        2    0.000    0.000    0.000    0.000 ansitowin32.py:43(isatty)
        2    0.000    0.000    0.000    0.000 ctx_base.py:52(_init_aliases)
       10    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 source.py:3(<module>)
        1    0.000    0.000    0.000    0.000 precedence.py:1(<module>)
       27    0.000    0.000    0.000    0.000 lexer.py:141(<genexpr>)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-350>:1(<module>)
        1    0.000    0.000    0.000    0.000 ismags.py:235(ISMAGS)
        1    0.000    0.000    0.000    0.000 nx_pylab.py:23(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2345(__invert__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1343(ParserElement)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _xlwt.py:1(<module>)
        4    0.000    0.000    0.000    0.000 dataspec.py:264(prepare_value)
       14    0.000    0.000    0.000    0.000 datetime.py:55(__init__)
        1    0.000    0.000    0.000    0.000 doc.py:9(<module>)
        1    0.000    0.000    0.000    0.000 token.py:78(<dictcomp>)
        1    0.000    0.000    0.000    0.000 numeric.py:2066(identity)
        1    0.000    0.000    0.000    0.000 tools.py:7(<module>)
       10    0.000    0.000    0.000    0.000 pretty_symbology.py:169(<lambda>)
        1    0.000    0.000    0.000    0.000 indexing.py:1465(_LocIndexer)
       14    0.000    0.000    0.000    0.000 pyparsing.py:844(__iadd__)
       11    0.000    0.000    0.000    0.000 pyparsing.py:5422(_escapeRegexRangeChars)
        1    0.000    0.000    0.000    0.000 tools.py:276(RangeTool)
       52    0.000    0.000    0.000    0.000 utils.py:134(__format__)
        4    0.000    0.000    0.000    0.000 _collections.py:156(union)
        1    0.000    0.000    0.000    0.000 elements.py:3651(ColumnClause)
       19    0.000    0.000    0.000    0.000 contextlib.py:81(__init__)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
       11    0.000    0.000    0.000    0.000 constructor.py:223(construct_yaml_int)
      102    0.000    0.000    0.000    0.000 {method 'item' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _type_aliases.py:154(_add_integer_aliases)
      294    0.000    0.000    0.000    0.000 docopt.py:217(name)
        1    0.000    0.000    0.000    0.000 _compat.py:20(with_metaclass)
       12    0.000    0.000    0.000    0.000 pyparsing.py:663(__iadd__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1103(ParserElement)
        1    0.000    0.000    0.000    0.000 ctx_base.py:24(StandardBaseContext)
        4    0.000    0.000    0.000    0.000 power.py:1025(_eval_evalf)
        1    0.000    0.000    0.000    0.000 sqfreetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 singularityfunctions.py:1(<module>)
       32    0.000    0.000    0.000    0.000 typing.py:199(_check_generic)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 connectivity.py:13(<module>)
        1    0.000    0.000    0.000    0.000 hierarchy.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1769(Locked)
       31    0.000    0.000    0.000    0.000 pyparsing.py:2874(parseImpl)
        1    0.000    0.000    0.000    0.000 patches.py:2405(FancyBboxPatch)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        1    0.000    0.000    0.000    0.000 langhelpers.py:869(dependencies)
        1    0.000    0.000    0.000    0.000 base.py:48(_Dispatch)
        1    0.000    0.000    0.000    0.000 selectable.py:2233(CompoundSelect)
      126    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
      112    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
        1    0.000    0.000    0.000    0.000 numeric.py:166(ones)
       60    0.000    0.000    0.000    0.000 function_base.py:20(_index_deprecate)
        4    0.000    0.000    0.000    0.000 platform.py:1150(_sys_version)
        1    0.000    0.000    0.000    0.000 {method 'seed' of 'numpy.random.mtrand.RandomState' objects}
        1    0.000    0.000    0.000    0.000 inspect.py:2407(_ParameterKind)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
       11    0.000    0.000    0.000    0.000 libmpf.py:59(prec_to_dps)
        1    0.000    0.000    0.000    0.000 importtools.py:32(import_module)
       15    0.000    0.000    0.000    0.000 pretty_symbology.py:230(<lambda>)
       12    0.000    0.000    0.000    0.000 nodes.py:590(as_const)
       13    0.000    0.000    0.000    0.000 lexer.py:364(close)
       13    0.000    0.000    0.000    0.000 idtracking.py:95(declare_parameter)
        1    0.000    0.000    0.000    0.000 constants.py:24(_SendfileMode)
        1    0.000    0.000    0.000    0.000 contextmanagers.py:2(<module>)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 neighbor_degree.py:7(<module>)
        1    0.000    0.000    0.000    0.000 voronoi.py:9(<module>)
        1    0.000    0.000    0.000    0.000 centrality.py:10(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1438(setName)
        1    0.000    0.000    0.000    0.000 collections.py:25(Collection)
        1    0.000    0.000    0.000    0.000 feather_format.py:1(<module>)
        2    0.000    0.000    0.000    0.000 os.py:682(__setitem__)
      102    0.000    0.000    0.000    0.000 function_base.py:4432(_insert_dispatcher)
        1    0.000    0.000    0.000    0.000 case.py:351(TestCase)
        9    0.000    0.000    0.000    0.000 six.py:108(__init__)
        1    0.000    0.000    0.000    0.000 ctx_iv.py:142(__new__)
        1    0.000    0.000    0.000    0.000 timeit.py:49(<module>)
        1    0.000    0.000    0.000    0.000 densearith.py:1(<module>)
        8    0.000    0.000    0.000    0.000 sets.py:52(_infimum_key)
